Czas;CzasUTC;Przepływ WP;Tzas WP;Tpow WP;Energia;Tzewnetrzna;Tzas np.;Odchylka Tzas np - Twyl;% otw. Zaworu
30.10.2022 01:00;2022-10-29 23:00;       1.349;      68.000;      35.000;     199.074;      11.200;      41.100;      -1.000;      34.000
30.10.2022 02:00;2022-10-30 00:00;       1.791;      66.000;      36.000;     199.257;      12.000;      39.700;      -0.000;      31.000
30.10.2022 03:00;2022-10-30 02:00;       2.131;      68.000;      37.000;     199.524;      11.200;      40.900;       0.100;      37.000
30.10.2022 04:00;2022-10-30 03:00;       2.012;      66.000;      38.000;     200.014;      10.300;      42.400;       0.025;      35.000
30.10.2022 05:00;2022-10-30 04:00;       2.305;      65.000;      39.000;     200.266;      11.000;      41.500;       0.050;      34.000
30.10.2022 06:00;2022-10-30 05:00;       2.337;      65.500;      38.500;     200.523;      10.600;      42.000;       0.075;      37.000
30.10.2022 07:00;2022-10-30 06:00;       2.174;      66.000;      38.000;     200.773;      11.400;      41.300;       1.000;      33.000
30.10.2022 08:00;2022-10-30 07:00;       2.160;      67.000;      37.500;     201.032;      13.200;      38.300;       0.000;      29.000
30.10.2022 09:00;2022-10-30 08:00;       1.508;      66.000;      37.000;     201.264;      14.400;      35.600;       1.000;      27.000
30.10.2022 10:00;2022-10-30 09:00;       1.195;      65.000;      34.000;     201.431;      16.900;      30.500;       0.000;       0.000
30.10.2022 11:00;2022-10-30 10:00;       0.644;      64.000;      32.000;     201.550;      18.500;      29.400;      -0.014;       0.000
30.10.2022 12:00;2022-10-30 11:00;       0.000;      58.000;      35.000;     201.561;      19.700;      28.100;      -0.029;       0.000
30.10.2022 13:00;2022-10-30 12:00;       0.193;      55.000;      33.000;     201.561;      22.100;      26.700;      -0.043;       0.000
30.10.2022 14:00;2022-10-30 13:00;       0.385;      53.000;      32.000;     201.561;      21.600;      25.700;      -0.057;       0.000
30.10.2022 15:00;2022-10-30 14:00;       0.578;      51.000;      31.000;     201.561;      21.100;      25.100;      -0.071;       0.000
30.10.2022 16:00;2022-10-30 15:00;       0.770;      49.000;      30.000;     201.561;      17.600;      24.000;      -0.086;       0.000
30.10.2022 17:00;2022-10-30 16:00;       0.963;      47.000;      29.500;     201.561;      15.000;      33.700;      -3.500;      43.000
30.10.2022 18:00;2022-10-30 17:00;       1.155;      45.000;      29.000;     201.561;      15.700;      34.700;       1.000;      27.000
30.10.2022 19:00;2022-10-30 18:00;       1.348;      64.000;      31.000;     201.841;      15.300;      32.600;       0.000;      29.000
30.10.2022 20:00;2022-10-30 19:00;       0.810;      63.500;      31.500;     201.984;      14.700;      34.400;       0.025;      27.000
30.10.2022 21:00;2022-10-30 20:00;       0.974;      63.000;      32.000;     202.124;      14.200;      35.100;       0.050;      29.000
30.10.2022 22:00;2022-10-30 21:00;       1.265;      64.000;      32.500;     202.290;      13.600;      37.200;       0.075;      30.000
30.10.2022 23:00;2022-10-30 22:00;       1.297;      65.000;      33.000;     202.459;      14.000;      35.900;       1.000;      28.000
31.10.2022 00:00;2022-10-30 23:00;       1.435;      66.000;      34.000;     202.649;      13.700;      37.200;       0.000;      30.000
31.10.2022 01:00;2022-10-31 00:00;       1.464;      67.000;      34.333;     202.820;      13.300;      36.300;       0.020;      28.000
31.10.2022 02:00;2022-10-31 01:00;       1.453;      66.000;      34.667;     203.003;      12.500;      39.000;       0.040;      31.000
31.10.2022 03:00;2022-10-31 02:00;       1.624;      66.500;      35.000;     203.198;      12.400;      39.100;       0.060;      29.000
31.10.2022 04:00;2022-10-31 03:00;       1.324;      67.000;      35.500;     203.410;      13.000;      37.600;       0.080;      32.000
31.10.2022 05:00;2022-10-31 04:00;       1.772;      66.000;      36.000;     203.613;      12.700;      38.500;       1.000;      29.000
31.10.2022 06:00;2022-10-31 05:00;       1.684;      65.800;      36.000;     203.831;      11.400;      40.800;      -0.900;      33.000
31.10.2022 07:00;2022-10-31 06:00;       1.596;      65.600;      36.000;     204.048;      12.000;      39.300;      -0.000;      31.000
31.10.2022 08:00;2022-10-31 07:00;       1.508;      65.400;      36.000;     204.266;      13.500;      37.400;      -0.000;      28.000
31.10.2022 09:00;2022-10-31 08:00;       1.006;      65.200;      34.000;     204.474;      14.800;      34.600;      -0.000;      26.000
31.10.2022 10:00;2022-10-31 09:00;       0.656;      65.000;      32.000;     204.631;      17.700;      30.400;       1.000;       0.000
31.10.2022 11:00;2022-10-31 10:00;       0.000;      59.000;      35.000;     204.740;      18.300;      29.300;      -0.014;       0.000
31.10.2022 12:00;2022-10-31 11:00;       0.000;      56.000;      34.000;     204.752;      19.300;      28.100;      -0.029;       0.000
31.10.2022 13:00;2022-10-31 12:00;       0.000;      53.000;      32.000;     204.752;      20.100;      26.800;      -0.043;       0.000
31.10.2022 14:00;2022-10-31 13:00;       0.821;      51.000;      31.000;     204.752;      22.000;      25.700;      -0.057;       0.000
31.10.2022 15:00;2022-10-31 14:00;       1.642;      49.000;      30.500;     204.752;      19.400;      24.900;      -0.071;       0.000
31.10.2022 16:00;2022-10-31 15:00;       2.464;      47.000;      30.000;     204.752;      16.400;      24.300;      -0.086;       0.000
31.10.2022 17:00;2022-10-31 16:00;       3.285;      59.000;      32.500;     204.752;      13.800;      36.900;      -3.500;      43.000
31.10.2022 18:00;2022-10-31 17:00;       1.982;      64.000;      35.000;     204.850;      12.900;      38.400;       1.000;      31.000
31.10.2022 19:00;2022-10-31 18:00;       1.516;      63.000;      35.333;     205.165;      13.400;      37.300;      -0.025;      31.000
31.10.2022 20:00;2022-10-31 19:00;       1.547;      65.000;      35.667;     205.367;      12.900;      38.500;      -0.050;      33.000
31.10.2022 21:00;2022-10-31 20:00;       1.677;      66.000;      36.000;     205.554;      12.300;      39.000;      -0.075;      31.000
31.10.2022 22:00;2022-10-31 21:00;       1.712;      66.500;      37.000;     205.771;      11.800;      40.000;      -1.000;      34.000
31.10.2022 23:00;2022-10-31 22:00;       1.717;      67.000;      37.500;     205.988;      11.200;      40.800;       0.000;      31.000
01.11.2022 00:00;2022-10-31 23:00;       1.990;      68.000;      38.000;     206.220;      10.800;      41.700;       0.000;      34.000
01.11.2022 01:00;2022-11-01 00:00;       2.263;      67.000;      39.000;     206.465;       9.600;      42.900;      -1.000;      37.000
01.11.2022 02:00;2022-11-01 01:00;       2.847;      66.800;      41.000;     206.711;       8.400;      45.400;      -0.000;      41.000
01.11.2022 03:00;2022-11-01 02:00;       3.104;      66.600;      43.000;     206.995;       7.900;      47.000;      -1.000;      42.000
01.11.2022 04:00;2022-11-01 03:00;       2.927;      66.400;      42.333;     207.306;       8.900;      46.000;       0.050;      39.000
01.11.2022 05:00;2022-11-01 04:00;       2.720;      66.200;      41.667;     207.599;       9.100;      44.500;       1.000;      36.000
01.11.2022 06:00;2022-11-01 05:00;       2.514;      66.000;      41.000;     207.891;       9.200;      44.000;       0.020;      36.000
01.11.2022 07:00;2022-11-01 06:00;       2.552;      67.000;      40.000;     208.152;       9.800;      45.000;       0.040;      39.000
01.11.2022 08:00;2022-11-01 07:00;       2.047;      66.750;      39.000;     208.430;      10.100;      42.500;       0.060;      36.000
01.11.2022 09:00;2022-11-01 08:00;       2.459;      66.500;      40.000;     208.690;      10.600;      43.300;       0.080;      33.000
01.11.2022 10:00;2022-11-01 09:00;       1.189;      66.250;      37.000;     208.942;      13.700;      37.900;       0.000;      27.000
01.11.2022 11:00;2022-11-01 10:00;       0.823;      66.000;      34.000;     209.166;      15.200;      34.300;       1.000;      26.000
01.11.2022 12:00;2022-11-01 11:00;       1.128;      64.000;      32.000;     209.287;      17.100;      29.700;       0.000;       0.000
01.11.2022 13:00;2022-11-01 12:00;       0.000;      58.000;      35.000;     209.381;      16.800;      27.100;      -0.050;       0.000
01.11.2022 14:00;2022-11-01 13:00;       1.084;      55.000;      33.000;     209.393;      15.100;      30.000;      -2.900;      38.000
01.11.2022 15:00;2022-11-01 14:00;       2.168;      64.000;      32.000;     209.393;      14.100;      36.200;       0.000;      31.000
01.11.2022 16:00;2022-11-01 15:00;       2.161;      65.000;      34.500;     209.603;      12.500;      38.800;      -0.033;      34.000
01.11.2022 17:00;2022-11-01 16:00;       2.153;      66.000;      37.000;     209.813;      11.400;      40.400;      -1.000;      35.000
01.11.2022 18:00;2022-11-01 17:00;       1.865;      66.500;      38.000;     210.063;      10.800;      41.700;       1.000;      31.000
01.11.2022 19:00;2022-11-01 18:00;       2.153;      67.000;      39.000;     210.327;      10.600;      43.600;       0.500;      37.000
01.11.2022 20:00;2022-11-01 19:00;       2.028;      68.000;      38.667;     210.582;       9.900;      43.200;      -1.000;      33.000
01.11.2022 21:00;2022-11-01 20:00;       2.035;      67.000;      38.333;     210.849;      10.900;      42.100;       0.050;      36.000
01.11.2022 22:00;2022-11-01 21:00;       1.883;      66.667;      38.000;     211.104;      10.900;      41.800;       1.000;      31.000
01.11.2022 23:00;2022-11-01 22:00;       1.888;      66.333;      37.667;     211.345;      11.600;      40.100;       0.000;      34.000
02.11.2022 00:00;2022-11-01 23:00;       1.853;      66.000;      37.333;     211.574;      11.300;      40.800;       0.000;      32.000
02.11.2022 01:00;2022-11-02 00:00;       1.860;      65.667;      37.000;     211.799;      10.900;      40.500;      -0.033;      34.000
02.11.2022 02:00;2022-11-02 01:00;       2.113;      65.333;      38.000;     212.027;      11.000;      42.000;      -1.000;      31.000
02.11.2022 03:00;2022-11-02 02:00;       2.124;      65.000;      37.500;     212.266;      11.400;      40.300;       1.000;      32.000
02.11.2022 04:00;2022-11-02 03:00;       1.819;      68.000;      37.000;     212.504;      10.400;      41.700;      -1.000;      36.000
02.11.2022 05:00;2022-11-02 04:00;       2.556;      66.000;      40.000;     212.731;       9.700;      43.800;      -0.000;      37.000
02.11.2022 06:00;2022-11-02 05:00;       2.030;      70.000;      39.667;     212.997;      11.200;      42.200;       0.900;      31.000
02.11.2022 07:00;2022-11-02 06:00;       1.673;      69.500;      39.333;     213.274;      10.400;      42.500;       0.000;      32.000
02.11.2022 08:00;2022-11-02 07:00;       2.138;      69.000;      39.000;     213.504;      11.000;      42.400;      -0.800;      38.000
02.11.2022 09:00;2022-11-02 08:00;       0.652;      69.000;      36.000;     213.765;      14.700;      34.400;       1.000;      24.000
02.11.2022 10:00;2022-11-02 09:00;       0.784;      66.000;      32.000;     213.966;      15.600;      32.800;       0.100;      27.000
02.11.2022 11:00;2022-11-02 10:00;       0.786;      64.000;      31.000;     214.042;      16.300;      29.600;       0.000;       0.000
02.11.2022 12:00;2022-11-02 11:00;       0.000;      59.000;      36.000;     214.144;      16.000;      28.500;       0.000;       0.000
02.11.2022 13:00;2022-11-02 12:00;       0.721;      56.000;      34.500;     214.147;      16.900;      25.400;       0.000;       0.000
02.11.2022 14:00;2022-11-02 13:00;       1.442;      53.000;      33.000;     214.151;      15.700;      28.700;      -3.000;      37.000
02.11.2022 15:00;2022-11-02 14:00;       2.163;      65.000;      31.000;     214.151;      14.700;      34.500;       1.000;      30.000
02.11.2022 16:00;2022-11-02 15:00;       1.936;      64.000;      34.000;     214.341;      13.200;      37.300;       0.000;      33.000
02.11.2022 17:00;2022-11-02 16:00;       1.953;      65.000;      35.000;     214.555;      12.800;      38.600;       0.000;      30.000
02.11.2022 18:00;2022-11-02 17:00;       1.480;      66.000;      35.000;     214.786;      13.200;      37.200;       0.000;      30.000
02.11.2022 19:00;2022-11-02 18:00;       1.497;      67.000;      35.000;     214.987;      12.300;      39.100;       0.000;      33.000
02.11.2022 20:00;2022-11-02 19:00;       1.515;      68.000;      35.000;     215.188;      12.900;      37.300;       0.000;      29.000
02.11.2022 21:00;2022-11-02 20:00;       1.312;      67.000;      35.000;     215.411;      13.100;      37.800;       0.000;      32.000
02.11.2022 22:00;2022-11-02 21:00;       1.784;      68.000;      36.000;     215.591;      11.600;      40.400;       0.000;      30.000
02.11.2022 23:00;2022-11-02 22:00;       1.806;      66.000;      37.000;     215.800;      12.000;      39.700;       0.000;      33.000
03.11.2022 00:00;2022-11-02 23:00;       1.925;      67.000;      37.500;     216.039;      11.100;      40.800;       0.000;      33.000
03.11.2022 01:00;2022-11-03 00:00;       1.961;      68.000;      38.000;     216.268;      10.800;      41.500;      -0.050;      33.000
03.11.2022 02:00;2022-11-03 01:00;       2.552;      65.000;      39.000;     216.510;       9.100;      44.100;      -1.000;      40.000
03.11.2022 03:00;2022-11-03 02:00;       3.189;      65.500;      42.000;     216.794;       8.100;      46.500;       1.000;      44.000
03.11.2022 04:00;2022-11-03 03:00;       3.826;      66.000;      45.000;     217.078;       7.000;      47.800;      -1.000;      55.000
03.11.2022 05:00;2022-11-03 04:00;       4.851;      66.000;      47.000;     217.409;       6.300;      49.200;      -0.000;      59.000
03.11.2022 06:00;2022-11-03 05:00;       4.956;      66.000;      48.000;     217.762;       5.700;      50.100;      -1.000;      69.000
03.11.2022 07:00;2022-11-03 06:00;       4.956;      66.000;      48.000;     218.126;       6.200;      51.400;       1.000;      61.000
03.11.2022 08:00;2022-11-03 07:00;       4.520;      67.000;      47.500;     218.511;       7.100;      48.700;       0.000;      44.000
03.11.2022 09:00;2022-11-03 08:00;       4.084;      67.500;      47.000;     218.890;       8.700;      46.200;       1.000;      35.000
03.11.2022 10:00;2022-11-03 09:00;       2.095;      68.000;      41.000;     219.204;      10.500;      43.200;       0.000;      32.000
03.11.2022 11:00;2022-11-03 10:00;       1.434;      68.500;      38.000;     219.467;      11.600;      40.500;       1.000;      31.000
03.11.2022 12:00;2022-11-03 11:00;       1.188;      69.000;      36.000;     219.676;      13.600;      37.500;       0.000;      27.000
03.11.2022 13:00;2022-11-03 12:00;       0.648;      67.500;      34.000;     219.868;      15.100;      33.700;       1.000;      28.000
03.11.2022 14:00;2022-11-03 13:00;       0.638;      66.000;      31.000;     219.998;      16.300;      28.900;      -3.000;       0.000
03.11.2022 15:00;2022-11-03 14:00;       0.716;      63.000;      29.000;     220.095;      14.500;      34.600;       0.000;      31.000
03.11.2022 16:00;2022-11-03 15:00;       1.904;      66.000;      34.000;     220.161;      11.900;      39.500;      -1.000;      36.000
03.11.2022 17:00;2022-11-03 16:00;       1.979;      65.667;      37.000;     220.384;      11.400;      41.100;       0.000;      35.000
03.11.2022 18:00;2022-11-03 17:00;       1.645;      65.333;      36.000;     220.641;      13.100;      39.000;       1.000;      29.000
03.11.2022 19:00;2022-11-03 18:00;       1.310;      65.000;      35.000;     220.899;      12.200;      37.200;       0.100;      33.000
03.11.2022 20:00;2022-11-03 19:00;       1.308;      65.667;      35.000;     221.097;      13.000;      39.400;       0.000;      30.000
03.11.2022 21:00;2022-11-03 20:00;       1.307;      66.333;      35.000;     221.295;      13.500;      36.800;       0.000;      30.000
03.11.2022 22:00;2022-11-03 21:00;       1.296;      67.000;      34.000;     221.477;      13.100;      37.500;       0.000;      32.000
03.11.2022 23:00;2022-11-03 22:00;       1.922;      66.333;      36.000;     221.652;      12.100;      40.300;       0.000;      33.000
04.11.2022 00:00;2022-11-03 23:00;       1.638;      65.667;      36.500;     221.869;      12.000;      39.700;       0.000;      33.000
04.11.2022 01:00;2022-11-04 00:00;       2.102;      65.000;      37.000;     222.103;      11.300;      41.200;       1.000;      30.000
04.11.2022 02:00;2022-11-04 01:00;       1.664;      66.000;      36.000;     222.324;      12.600;      38.800;       0.000;      32.000
04.11.2022 03:00;2022-11-04 02:00;       1.301;      64.000;      35.000;     222.552;      13.200;      37.100;      -1.000;      29.000
04.11.2022 04:00;2022-11-04 03:00;       1.928;      66.000;      36.000;     222.723;      11.600;      40.600;      -0.000;      35.000
04.11.2022 05:00;2022-11-04 04:00;       2.384;      67.000;      38.000;     222.925;      10.300;      42.700;      -1.000;      33.000
04.11.2022 06:00;2022-11-04 05:00;       2.252;      68.000;      39.000;     223.179;      11.400;      41.300;       0.900;      35.000
04.11.2022 07:00;2022-11-04 06:00;       1.646;      66.000;      37.000;     223.433;      11.900;      39.700;      -1.000;      31.000
04.11.2022 08:00;2022-11-04 07:00;       1.653;      64.000;      36.000;     223.653;      13.000;      37.900;       1.000;      31.000
04.11.2022 09:00;2022-11-04 08:00;       0.827;      63.000;      34.000;     223.833;      15.800;      32.700;       0.000;      24.000
04.11.2022 10:00;2022-11-04 09:00;       0.000;      62.000;      32.000;     224.012;      17.700;      29.700;       0.000;       0.000
04.11.2022 11:00;2022-11-04 10:00;       0.204;      58.000;      31.500;     224.051;      16.300;      28.300;       0.000;       0.000
04.11.2022 12:00;2022-11-04 11:00;       0.408;      55.000;      31.000;     224.051;      18.100;      26.100;       0.000;       0.000
04.11.2022 13:00;2022-11-04 12:00;       0.612;      57.500;      31.400;     224.138;      16.000;      23.400;      -3.000;       0.000
04.11.2022 14:00;2022-11-04 13:00;       0.817;      60.000;      31.800;     224.225;      15.200;      34.300;       0.000;      38.000
04.11.2022 15:00;2022-11-04 14:00;       1.021;      62.500;      32.200;     224.313;      15.000;      33.800;      -0.017;      28.000
04.11.2022 16:00;2022-11-04 15:00;       1.225;      65.000;      32.600;     224.400;      14.600;      34.500;      -0.033;      30.000
04.11.2022 17:00;2022-11-04 16:00;       1.429;      66.000;      33.000;     224.565;      13.900;      36.200;      -0.050;      28.000
04.11.2022 18:00;2022-11-04 17:00;       1.522;      65.750;      33.667;     224.755;      13.400;      37.300;      -0.067;      31.000
04.11.2022 19:00;2022-11-04 18:00;       1.615;      65.500;      34.333;     224.945;      13.300;      37.300;      -0.083;      28.000
04.11.2022 20:00;2022-11-04 19:00;       1.787;      65.250;      35.000;     225.152;      12.600;      38.500;      -0.900;      31.000
04.11.2022 21:00;2022-11-04 20:00;       1.324;      65.000;      34.500;     225.360;      13.800;      36.200;       0.000;      29.000
04.11.2022 22:00;2022-11-04 21:00;       1.302;      66.000;      34.000;     225.548;      13.500;      36.600;       0.000;      29.000
04.11.2022 23:00;2022-11-04 22:00;       1.295;      65.500;      34.333;     225.719;      13.900;      36.300;       0.000;      29.000
05.11.2022 00:00;2022-11-04 23:00;       1.608;      65.000;      34.667;     225.892;      13.200;      37.500;       0.000;      31.000
05.11.2022 01:00;2022-11-05 00:00;       1.599;      66.000;      35.000;     226.079;      11.600;      39.800;      -0.900;      33.000
05.11.2022 02:00;2022-11-05 01:00;       2.396;      67.000;      38.000;     226.283;       9.900;      42.900;      -0.017;      37.000
05.11.2022 03:00;2022-11-05 02:00;       2.525;      69.000;      40.000;     226.534;       9.700;      44.400;      -0.033;      35.000
05.11.2022 04:00;2022-11-05 03:00;       2.304;      68.000;      40.500;     226.828;       9.800;      43.400;      -0.050;      35.000
05.11.2022 05:00;2022-11-05 04:00;       2.697;      66.000;      41.000;     227.105;       9.700;      44.100;      -0.067;      38.000
05.11.2022 06:00;2022-11-05 05:00;       2.328;      68.000;      40.000;     227.370;       9.000;      45.200;      -0.100;      35.000
05.11.2022 07:00;2022-11-05 06:00;       3.081;      66.000;      42.000;     227.638;       8.200;      46.800;      -1.000;      43.000
05.11.2022 08:00;2022-11-05 07:00;       3.332;      68.000;      44.000;     227.948;       8.400;      46.000;      -0.067;      40.000
05.11.2022 09:00;2022-11-05 08:00;       3.374;      66.000;      43.000;     228.281;       8.100;      46.100;      -0.033;      43.000
05.11.2022 10:00;2022-11-05 09:00;       3.068;      68.000;      42.750;     228.595;       8.000;      46.800;      -0.000;      40.000
05.11.2022 11:00;2022-11-05 10:00;       3.040;      67.500;      42.500;     228.919;       8.400;      46.200;       0.020;      40.000
05.11.2022 12:00;2022-11-05 11:00;       3.036;      67.000;      42.250;     229.232;       8.500;      46.000;       0.040;      40.000
05.11.2022 13:00;2022-11-05 12:00;       2.959;      68.000;      42.000;     229.549;       8.700;      45.800;       0.060;      39.000
05.11.2022 14:00;2022-11-05 13:00;       2.786;      68.500;      41.500;     229.863;       9.000;      45.600;       0.080;      39.000
05.11.2022 15:00;2022-11-05 14:00;       2.492;      69.000;      41.000;     230.171;       9.000;      44.800;       1.000;      37.000
05.11.2022 16:00;2022-11-05 15:00;       2.847;      67.750;      41.182;     230.472;       8.800;      45.800;       0.000;      39.000
05.11.2022 17:00;2022-11-05 16:00;       2.965;      66.500;      41.364;     230.774;       8.900;      44.800;       0.000;      36.000
05.11.2022 18:00;2022-11-05 17:00;       3.084;      65.250;      41.545;     231.076;       8.500;      45.300;       0.000;      38.000
05.11.2022 19:00;2022-11-05 18:00;       3.202;      64.000;      41.727;     231.378;       8.700;      46.100;       0.000;      42.000
05.11.2022 20:00;2022-11-05 19:00;       2.887;      68.000;      41.909;     231.688;       8.900;      45.500;       0.000;      39.000
05.11.2022 21:00;2022-11-05 20:00;       2.902;      67.750;      42.091;     231.997;       8.800;      45.800;       0.000;      37.000
05.11.2022 22:00;2022-11-05 21:00;       2.839;      67.500;      42.273;     232.299;       8.900;      45.000;       0.000;      40.000
05.11.2022 23:00;2022-11-05 22:00;       2.777;      67.250;      42.455;     232.602;       8.600;      46.100;       0.000;      38.000
06.11.2022 00:00;2022-11-05 23:00;       2.793;      67.000;      42.636;     232.909;       8.600;      45.400;       0.000;      38.000
06.11.2022 01:00;2022-11-06 00:00;       2.922;      67.500;      42.818;     233.202;       8.300;      46.100;       0.014;      40.000
06.11.2022 02:00;2022-11-06 01:00;       3.050;      68.000;      43.000;     233.495;       8.000;      46.700;       0.029;      40.000
06.11.2022 03:00;2022-11-06 02:00;       3.071;      68.500;      43.500;     233.803;       7.900;      46.900;       0.043;      41.000
06.11.2022 04:00;2022-11-06 03:00;       3.178;      69.000;      44.000;     234.114;       7.800;      47.800;       0.057;      38.000
06.11.2022 05:00;2022-11-06 04:00;       3.153;      68.500;      44.333;     234.431;       7.600;      46.800;       0.071;      44.000
06.11.2022 06:00;2022-11-06 05:00;       3.325;      68.000;      44.667;     234.750;       7.300;      48.000;       0.086;      42.000
06.11.2022 07:00;2022-11-06 06:00;       3.105;      72.000;      45.000;     235.076;       7.200;      48.500;       1.000;      40.000
06.11.2022 08:00;2022-11-06 07:00;       2.941;      69.000;      44.000;     235.412;       8.100;      46.900;       0.050;      39.000
06.11.2022 09:00;2022-11-06 08:00;       2.845;      68.500;      42.500;     235.721;       8.900;      45.400;       0.000;      35.000
06.11.2022 10:00;2022-11-06 09:00;       2.750;      68.000;      41.000;     236.031;      10.500;      44.400;       1.000;      38.000
06.11.2022 11:00;2022-11-06 10:00;       2.401;      67.000;      39.000;     236.317;       9.400;      42.600;      -1.000;      33.000
06.11.2022 12:00;2022-11-06 11:00;       2.718;      67.500;      41.000;     236.584;       9.900;      44.100;       0.050;      37.000
06.11.2022 13:00;2022-11-06 12:00;       2.268;      68.000;      39.000;     236.877;      10.400;      40.900;       1.000;      32.000
06.11.2022 14:00;2022-11-06 13:00;       2.280;      68.333;      38.500;     237.140;      11.200;      42.400;      -0.050;      34.000
06.11.2022 15:00;2022-11-06 14:00;       2.291;      68.667;      38.000;     237.402;      10.200;      41.000;      -1.000;      35.000
06.11.2022 16:00;2022-11-06 15:00;       2.563;      69.000;      40.000;     237.640;       8.700;      45.000;      -0.000;      40.000
06.11.2022 17:00;2022-11-06 16:00;       3.094;      68.500;      42.000;     237.924;       7.900;      46.900;      -1.000;      43.000
06.11.2022 18:00;2022-11-06 17:00;       3.397;      68.000;      44.000;     238.254;       8.700;      45.900;      -0.100;      40.000
06.11.2022 19:00;2022-11-06 18:00;       3.066;      66.000;      42.000;     238.593;       8.800;      46.200;      -0.100;      39.000
06.11.2022 20:00;2022-11-06 19:00;       2.960;      68.000;      42.333;     238.899;       8.700;      45.300;      -0.100;      42.000
06.11.2022 21:00;2022-11-06 20:00;       2.933;      67.500;      42.667;     239.211;       7.900;      46.700;      -1.000;      38.000
06.11.2022 22:00;2022-11-06 21:00;       2.906;      67.000;      43.000;     239.523;       8.600;      45.500;      -0.900;      42.000
06.11.2022 23:00;2022-11-06 22:00;       3.437;      67.667;      44.500;     239.834;       6.800;      47.800;      -0.000;      50.000
07.11.2022 00:00;2022-11-06 23:00;       3.968;      68.333;      46.000;     240.145;       7.200;      48.800;       1.000;      44.000
07.11.2022 01:00;2022-11-07 00:00;       3.512;      69.000;      45.000;     240.498;       8.600;      47.600;       0.900;      38.000
07.11.2022 02:00;2022-11-07 01:00;       1.914;      68.000;      40.000;     240.833;      10.500;      42.700;       0.000;      33.000
07.11.2022 03:00;2022-11-07 02:00;       1.721;      67.000;      38.000;     241.104;      12.500;      38.700;       1.000;      28.000
07.11.2022 04:00;2022-11-07 03:00;       1.453;      66.000;      35.000;     241.333;      12.800;      38.800;       0.050;      30.000
07.11.2022 05:00;2022-11-07 04:00;       1.437;      68.000;      35.333;     241.495;      12.600;      37.700;       0.000;      28.000
07.11.2022 06:00;2022-11-07 05:00;       1.584;      67.000;      35.667;     241.700;      12.000;      39.200;       0.000;      31.000
07.11.2022 07:00;2022-11-07 06:00;       1.912;      66.000;      36.000;     241.905;      11.700;      40.700;      -1.000;      34.000
07.11.2022 08:00;2022-11-07 07:00;       2.119;      67.000;      37.000;     242.134;      12.000;      39.100;      -0.020;      34.000
07.11.2022 09:00;2022-11-07 08:00;       1.841;      66.000;      36.000;     242.385;      12.400;      40.000;      -0.040;      31.000
07.11.2022 10:00;2022-11-07 09:00;       1.518;      67.000;      35.000;     242.607;      13.300;      37.700;      -0.060;      31.000
07.11.2022 11:00;2022-11-07 10:00;       1.177;      67.000;      34.000;     242.822;      13.500;      36.400;      -0.080;      29.000
07.11.2022 12:00;2022-11-07 11:00;       1.755;      67.000;      35.000;     243.016;      12.200;      39.400;      -0.100;      33.000
07.11.2022 13:00;2022-11-07 12:00;       1.641;      66.750;      35.333;     243.215;      13.500;      38.200;      -0.000;      28.000
07.11.2022 14:00;2022-11-07 13:00;       1.854;      66.500;      35.667;     243.434;      12.800;      37.100;      -0.050;      31.000
07.11.2022 15:00;2022-11-07 14:00;       2.068;      66.250;      36.000;     243.653;      11.400;      40.500;      -1.000;      36.000
07.11.2022 16:00;2022-11-07 15:00;       2.371;      66.000;      38.000;     243.874;      10.000;      43.000;      -0.500;      38.000
07.11.2022 17:00;2022-11-07 16:00;       2.825;      67.000;      40.000;     244.151;       9.100;      43.900;      -0.000;      42.000
07.11.2022 18:00;2022-11-07 17:00;       2.714;      67.000;      40.000;     244.459;       9.900;      44.500;       1.000;      40.000
07.11.2022 19:00;2022-11-07 18:00;       2.604;      67.000;      40.000;     244.767;       9.400;      43.500;       0.000;      37.000
07.11.2022 20:00;2022-11-07 19:00;       3.816;      67.000;      44.000;     245.058;       8.100;      46.800;      -1.000;      47.000
07.11.2022 21:00;2022-11-07 20:00;       3.261;      69.000;      44.500;     245.380;       7.500;      47.600;       0.033;      42.000
07.11.2022 22:00;2022-11-07 21:00;       3.668;      68.000;      45.000;     245.733;       8.300;      46.800;       0.067;      45.000
07.11.2022 23:00;2022-11-07 22:00;       2.899;      69.000;      43.000;     246.074;       8.600;      45.700;       1.000;      38.000
08.11.2022 00:00;2022-11-07 23:00;       3.133;      67.000;      43.167;     246.387;       8.000;      46.700;       0.000;      41.000
08.11.2022 01:00;2022-11-08 00:00;       3.145;      68.000;      43.333;     246.694;       8.300;      45.900;      -1.000;      39.000
08.11.2022 02:00;2022-11-08 01:00;       3.158;      69.000;      43.500;     246.694;       7.900;      46.800;      -0.083;      41.000
08.11.2022 03:00;2022-11-08 02:00;       3.225;      68.000;      43.667;     247.331;       8.100;      46.500;      -0.067;      42.000
08.11.2022 04:00;2022-11-08 03:00;       3.240;      67.500;      43.833;     247.652;       7.800;      46.800;      -0.050;      42.000
08.11.2022 05:00;2022-11-08 04:00;       3.465;      67.000;      44.000;     247.976;       7.400;      47.700;      -0.033;      46.000
08.11.2022 06:00;2022-11-08 05:00;       3.480;      66.000;      44.500;     248.300;       7.600;      47.600;      -0.017;      43.000
